,cascade_depth,cascade_expansion_degree_average,cascade_expansion_degree_max,cascade_expansion_degree_median,cascade_expansion_degree_min,cascade_size,cascade_speed,cascade_speed_average,cascade_speed_first_level,cascade_speed_max,cascade_speed_median,cascade_speed_min,cascade_speed_peak_level_first,cascade_speed_peak_level_last,cascade_speed_slot1_average,cascade_speed_slot2_average,cascade_speed_slot3_average,cascade_speed_slot4_average,cascade_speed_weekdays_average,cascade_speed_weekends_average,cascade_unique_size,level_number_to_peak,level_size_average,level_size_max,level_size_median,level_size_min
5408,0.0410958904109589,0.1125,0.07954545454545454,0.05,0.05,0.0345489443378119,0.003851864517321991,0.9879341998771082,0.0009086816138366567,0.9878786522002144,0.987933986382838,0.9879493742326841,6.914925764361694e-05,0.004079874801427411,0.004152104578098705,0.0,0.0,0.0027061847040925446,0.0,0.0,0.09042553191489362,0.15364167995746944,0.149402390438247,0.0784313725490196,0.18421052631578946,
5409,0.0547945205479452,0.0625,0.022727272727272728,0.05,0.05,0.009596928982725527,0.0025964933415068793,0.9879331762147168,0.0002665127638347736,0.9878668819683393,0.9879373941943663,0.9879511207546681,0.00015078379791733137,0.00038224172975221586,0.002843833921038992,0.0,0.0,0.0014361533099763882,0.0,0.0,0.026595744680851064,0.3299663299663299,0.007968127490039839,0.00980392156862745,0.0,
5410,0.0136986301369863,0.05,0.011363636363636364,0.05,0.05,0.0019193857965451055,0.00139973594653646,0.9879348507825844,0.0014825930120970726,0.9878559965693057,0.9879402469671857,0.9879641342041343,0.0014825930120970726,0.0014825930120970726,0.0,0.0,0.0,0.0031047459573081628,0.0,0.0,0.005319148936170213,1.0,0.0,0.0,0.0,
5411,0.0684931506849315,0.08,0.045454545454545456,0.05,0.05,0.015355086372360844,0.003250506555838046,0.9879383424615731,0.0009611609611554731,0.9878746196833302,0.9879475974457257,0.9879511630143188,6.448442677083326e-06,0.0022809650958831975,0.001697274795151613,0.0008157227252922692,0.0,0.002012798242080542,0.0,0.0,0.03723404255319149,0.21829405162738497,0.0199203187250996,0.029411764705882353,0.0,
5412,0.0273972602739726,0.1,0.045454545454545456,0.05,0.05,0.011516314779270634,0.0027234358944964896,0.9879380914340735,0.0012955195740076448,0.9878700851515195,0.9879434693453272,0.9879528275399655,0.00012245181041057167,0.002766313308014735,0.004232264061526973,0.00012250754841800144,0.0,0.002713025337324356,0.0,0.0,0.031914893617021274,0.2821067821067821,0.05312084993359894,0.029411764705882353,0.05263157894736842,
5413,0.0273972602739726,0.06666666666666667,0.022727272727272728,0.05,0.05,0.007677543186180422,0.005137611232602475,0.9879367959303447,6.331821905263734e-05,0.9878949985882532,0.9879299806432458,0.9879534425124951,7.532329850465417e-05,0.0054417310144642,0.0,0.0,0.0,0.0038069244128727912,0.0,0.0,0.02127659574468085,0.597979797979798,0.02656042496679947,0.00980392156862745,0.05263157894736842,
5414,0.0410958904109589,0.05,0.011363636363636364,0.05,0.05,0.005758157389635317,0.004250373460457233,0.9879579030541447,0.0029233397472471154,0.9878869121116364,0.9879620826945802,0.9879805385175173,0.0045019733949603225,0.0045019733949603225,0.0,0.0006116144967975817,0.0009878465377659562,0.006121860273215346,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
5415,0.0410958904109589,0.08,0.045454545454545456,0.05,0.05,0.015355086372360844,0.0031858047137785454,0.9879360232954528,0.001005065251722849,0.9878773675213134,0.987933544874774,0.9879545210797007,4.2532281487145335e-06,0.0033743877323728906,0.0,0.0007987492156853694,0.0,0.0016094233320825472,0.0,0.0,0.03723404255319149,0.21829405162738497,0.049800796812749,0.029411764705882353,0.05263157894736842,
5416,0.0684931506849315,0.08571428571428572,0.056818181818181816,0.05,0.05,0.023032629558541268,0.004790526976749759,0.9879404528585919,0.0017729787339278568,0.9878940141092329,0.9879438067836332,0.987957963664384,0.0002676789715529695,0.005074101181416438,0.00285588830589764,0.0,0.0,0.00182321221395452,0.0,0.0,0.06382978723404255,0.1495726495726496,0.046480743691899064,0.0392156862745098,0.02631578947368421,
5417,0.0273972602739726,0.05,0.011363636363636364,0.05,0.05,0.003838771593090211,0.0021371685528322275,0.9879449953210335,0.001806455755485481,0.9878682423278825,0.9879503915610451,0.9879721774140797,0.0022636777814722935,0.0022636777814722935,0.0,0.0004733407595396983,0.0,0.0037829573983803374,0.0,0.0,0.010638297872340425,1.0,0.0,0.0,0.0,
5418,0.1917808219178082,0.08470588235294117,0.32954545454545453,0.05,0.05,0.2763915547024952,0.009264215703894838,0.9879527399609002,0.001923076527305073,0.9879382103429222,0.9879565442912801,0.9879585250239238,0.000539130968076573,0.009148899549246997,0.003083986472591554,0.00035878926128852183,0.0006420802410821182,0.0020410840912834585,0.0,0.0,0.32978723404255317,0.015743643329850225,0.34528552456839307,0.29411764705882354,0.05263157894736842,
